Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-December-2025,1576.90,1581.75,1516.40,1535.10,1550.096858638743455497,1146,191,1776411.00,639,55.76,65.35,-41.80
17-December-2025,1596.80,1596.80,1550.00,1570.05,1570.955739743058433485,12065,1333,18953581.00,11104,92.03,46.80,-26.75
16-December-2025,1560.45,1578.00,1560.45,1571.35,1570.818696883852691218,706,80,1108998.00,574,81.30,17.55,10.90
15-December-2025,1561.05,1563.95,1511.85,1552.40,1549.208770257387988560,1049,71,1625120.00,607,57.86,52.10,-8.65
12-December-2025,1546.20,1569.80,1388.20,1561.05,1546.589552238805970149,1474,158,2279673.00,677,45.93,181.60,14.85
11-December-2025,1542.10,1547.80,1500.20,1541.50,1541.021742631663713963,6209,147,9568204.00,4442,71.54,47.60,-0.60
10-December-2025,1560.05,1578.40,1481.20,1529.10,1536.649402390438247011,753,60,1157097.00,486,64.54,97.20,-30.95
9-December-2025,1572.35,1577.30,1564.30,1573.50,1573.477865074548526251,60967,50,95930225.00,60913,99.91,13.00,1.15
8-December-2025,1589.25,1599.20,1570.00,1574.15,1582.653333333333333333,150,25,237398.00,115,76.67,29.20,-15.10
5-December-2025,1575.40,1590.45,1575.00,1583.80,1580.994285714285714285,175,18,276674.00,114,65.14,15.45,8.40
4-December-2025,1571.00,1599.00,1559.85,1595.10,1572.660714285714285714,224,34,352276.00,154,68.75,39.15,24.10
3-December-2025,1583.50,1583.50,1560.10,1571.00,1572.142076502732240437,183,31,287702.00,95,51.91,23.40,-12.50
2-December-2025,1597.40,1597.40,1586.65,1586.65,1593.077994428969359331,718,61,1143830.00,692,96.38,10.75,-10.75
1-December-2025,1599.55,1614.15,1571.60,1578.50,1581.751740139211136890,431,78,681735.00,344,79.81,42.55,-21.05
28-November-2025,1596.45,1600.55,1590.00,1591.60,1594.455607476635514018,428,38,682427.00,369,86.21,10.55,-4.85
27-November-2025,1599.35,1618.85,1588.00,1604.45,1600.184576485461441213,791,146,1265746.00,603,76.23,30.85,5.10
26-November-2025,1601.10,1620.95,1588.25,1611.45,1608.923299565846599131,1382,170,2223532.00,567,41.03,32.70,10.35
25-November-2025,1610.90,1639.55,1610.90,1627.95,1622.628906250000000000,256,43,415393.00,139,54.30,28.65,17.05
24-November-2025,1641.00,1641.25,1619.00,1622.00,1622.621848739495798319,476,78,772368.00,298,62.60,22.25,-19.00
21-November-2025,1636.60,1644.40,1624.85,1625.05,1634.336898395721925133,187,21,305621.00,177,94.65,19.55,-11.55
20-November-2025,1628.25,1639.95,1612.20,1627.55,1627.631346578366445916,453,53,737317.00,380,83.89,27.75,-0.70
19-November-2025,1617.35,1631.75,1617.35,1628.25,1623.748677248677248677,756,69,1227554.00,588,77.78,14.40,10.90
18-November-2025,1604.80,1637.70,1592.85,1617.60,1628.630274614869390488,28367,181,46199355.00,27278,96.16,44.85,12.80
17-November-2025,1580.90,1600.05,1580.90,1591.00,1593.784543325526932084,427,46,680546.00,275,64.40,19.15,10.10
14-November-2025,1593.85,1593.85,1570.75,1583.85,1577.495384615384615384,325,47,512686.00,167,51.38,23.10,-10.00
13-November-2025,1560.15,1593.85,1560.15,1580.40,1584.840909090909090909,2552,313,4044514.00,2358,92.40,33.70,20.25
12-November-2025,1544.50,1572.75,1544.50,1566.25,1563.083565459610027855,718,92,1122294.00,504,70.19,28.25,21.75
11-November-2025,1534.00,1558.70,1532.00,1543.90,1549.072062084257206208,902,200,1397263.00,346,38.36,26.70,9.90
10-November-2025,1505.60,1525.00,1499.25,1519.35,1509.929073033707865168,1424,114,2150139.00,373,26.19,25.75,13.75
7-November-2025,1580.55,1580.55,1471.30,1498.50,1509.163054412437128486,10935,564,16502698.00,8990,82.21,109.25,-82.05
6-November-2025,1630.00,1630.00,1501.10,1579.35,1582.383541513592946362,1361,164,2153624.00,824,60.54,128.90,-50.65
4-November-2025,1614.65,1648.40,1590.00,1599.20,1613.552318896128784975,5218,605,8419516.00,1955,37.47,58.40,-15.45
3-November-2025,1555.40,1598.40,1548.05,1571.75,1573.553243243243243243,22200,199,34932882.00,21760,98.02,50.35,16.35
31-October-2025,1563.80,1578.40,1563.80,1571.15,1572.807692307692307692,78,16,122679.00,54,69.23,14.60,7.35
30-October-2025,1599.75,1599.95,1559.85,1573.70,1574.089446952595936794,3544,294,5578573.00,938,26.47,40.10,-26.05
29-October-2025,1600.00,1614.70,1590.25,1601.30,1603.152045279135580138,7774,1291,12462904.00,7140,91.84,24.45,1.30
